UniqueID,ParcelID,LandUse,PropertyAddress,SaleDate,SalePrice,LegalReference,SoldAsVacant,OwnerName,OwnerAddress,Acreage,TaxDistrict,LandValue,BuildingValue,TotalValue,YearBuilt,Bedrooms,FullBath,HalfBath,PropertySplitAddress,PropertyAddressSplitCity,OwnerSplitAddress,OwnerAddressSplitCity,OwnerAddressSplitState
31174,"034 01 0E 073.00","VACANT RESIDENTIAL LAND","290  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"290  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31175,"034 01 0E 074.00","VACANT RESIDENTIAL LAND","292  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"292  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31176,"034 01 0E 075.00","VACANT RESIDENTIAL LAND","294  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"294  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31177,"034 01 0E 076.00","VACANT RESIDENTIAL LAND","296  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"296  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
53152,"034 01 0E 077.00","RESIDENTIAL CONDO","115 COBBLESTONE PLACE  DR, GOODLETTSVILLE",16-08-11,157000,20160816-0085418,No,,,0,,0,0,0,0,0,0,0,"115 COBBLESTONE PLACE  DR"," GOODLETTSVILLE",,,
31178,"034 01 0E 077.00","VACANT RESIDENTIAL LAND","115  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"115  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31179,"034 01 0E 078.00","VACANT RESIDENTIAL LAND","117  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"117  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31180,"034 01 0E 079.00","VACANT RESIDENTIAL LAND","119  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"119  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31181,"034 01 0E 080.00","VACANT RESIDENTIAL LAND","121  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"121  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
53153,"034 01 0E 081.00","RESIDENTIAL CONDO","123 COBBLESTONE PLACE  DR, GOODLETTSVILLE",16-08-12,159600,20160818-0086333,No,,,0,,0,0,0,0,0,0,0,"123 COBBLESTONE PLACE  DR"," GOODLETTSVILLE",,,
31182,"034 01 0E 081.00","VACANT RESIDENTIAL LAND","123  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"123  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31183,"034 01 0E 082.00","VACANT RESIDENTIAL LAND","125  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"125  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
54618,"034 01 0E 083.00","RESIDENTIAL CONDO","127 COBBLESTONE PLACE  DR, GOODLETTSVILLE",16-09-09,160850,20160913-0096201,No,,,0,,0,0,0,0,0,0,0,"127 COBBLESTONE PLACE  DR"," GOODLETTSVILLE",,,
31184,"034 01 0E 083.00","VACANT RESIDENTIAL LAND","127  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"127  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
53154,"034 01 0E 084.00","RESIDENTIAL CONDO","129 COBBLESTONE PLACE  DR, GOODLETTSVILLE",16-08-05,157000,20160811-0083720,No,,,0,,0,0,0,0,0,0,0,"129 COBBLESTONE PLACE  DR"," GOODLETTSVILLE",,,
31185,"034 01 0E 084.00","VACANT RESIDENTIAL LAND","129  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"129  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31186,"034 01 0E 085.00","VACANT RESIDENTIAL LAND","131  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"131  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31187,"034 01 0E 086.00","VACANT RESIDENTIAL LAND","133  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"133  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31188,"034 01 0E 087.00","VACANT RESIDENTIAL LAND","135  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"135  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31189,"034 01 0E 088.00","VACANT RESIDENTIAL LAND","137  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"137  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
54619,"034 01 0E 089.00","RESIDENTIAL CONDO","139 COBBLESTONE PLACE  DR, GOODLETTSVILLE",16-09-15,159900,20160916-0097741,No,,,0,,0,0,0,0,0,0,0,"139 COBBLESTONE PLACE  DR"," GOODLETTSVILLE",,,
31190,"034 01 0E 089.00","VACANT RESIDENTIAL LAND","139  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"139  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31191,"034 01 0E 090.00","VACANT RESIDENTIAL LAND","141  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"141  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
53155,"034 01 0E 091.00","RESIDENTIAL CONDO","143 COBBLESTONE PLACE  DR, GOODLETTSVILLE",16-08-18,157000,20160823-0087917,No,,,0,,0,0,0,0,0,0,0,"143 COBBLESTONE PLACE  DR"," GOODLETTSVILLE",,,
31192,"034 01 0E 091.00","VACANT RESIDENTIAL LAND","143  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"143  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31193,"034 01 0E 092.00","VACANT RESIDENTIAL LAND","161  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"161  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31194,"034 01 0E 093.00","VACANT RESIDENTIAL LAND","163  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"163  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31195,"034 01 0E 094.00","VACANT RESIDENTIAL LAND","165  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"165  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31196,"034 01 0E 095.00","VACANT RESIDENTIAL LAND","167  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"167  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31197,"034 01 0E 096.00","VACANT RESIDENTIAL LAND","169  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"169  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31198,"034 01 0E 097.00","VACANT RESIDENTIAL LAND","171  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"171  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31199,"034 01 0E 098.00","VACANT RESIDENTIAL LAND","173  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"173  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31200,"034 01 0E 099.00","VACANT RESIDENTIAL LAND","181  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"181  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31201,"034 01 0E 100.00","VACANT RESIDENTIAL LAND","183  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"183  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31202,"034 01 0E 101.00","VACANT RESIDENTIAL LAND","185  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"185  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31203,"034 01 0E 102.00","VACANT RESIDENTIAL LAND","187  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"187  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31204,"034 01 0E 103.00","VACANT RESIDENTIAL LAND","189  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"189  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31205,"034 01 0E 104.00","VACANT RESIDENTIAL LAND","191  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"191  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31206,"034 01 0E 105.00","VACANT RESIDENTIAL LAND","193  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"193  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31207,"034 01 0E 106.00","VACANT RESIDENTIAL LAND","195  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"195  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31208,"034 01 0E 107.00","VACANT RESIDENTIAL LAND","251  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"251  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31209,"034 01 0E 108.00","VACANT RESIDENTIAL LAND","253  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"253  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31210,"034 01 0E 109.00","VACANT RESIDENTIAL LAND","255  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"255  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31211,"034 01 0E 110.00","VACANT RESIDENTIAL LAND","257  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"257  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31212,"034 01 0E 111.00","VACANT RESIDENTIAL LAND","259  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"259  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31213,"034 01 0E 112.00","VACANT RESIDENTIAL LAND","261  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"261  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31214,"034 01 0E 113.00","VACANT RESIDENTIAL LAND","263  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"263  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31215,"034 01 0E 114.00","VACANT RESIDENTIAL LAND","265  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"265  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31216,"034 01 0E 115.00","VACANT RESIDENTIAL LAND","267  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"267  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31217,"034 01 0E 116.00","VACANT RESIDENTIAL LAND","269  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"269  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31218,"034 01 0E 117.00","VACANT RESIDENTIAL LAND","271  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"271  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31219,"034 01 0E 118.00","VACANT RESIDENTIAL LAND","273  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"273  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31220,"034 01 0E 119.00","VACANT RESIDENTIAL LAND","275  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"275  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31221,"034 01 0E 120.00","VACANT RESIDENTIAL LAND","277  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"277  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31222,"034 01 0E 121.00","VACANT RESIDENTIAL LAND","279  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"279  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
31223,"034 01 0E 122.00","VACANT RESIDENTIAL LAND","281  COBBLESTONE PLACE DR, GOODLETTSVILLE",15-05-01,900000,20150511-0042855,Yes,,,0,,0,0,0,0,0,0,0,"281  COBBLESTONE PLACE DR"," GOODLETTSVILLE",,,
7023,"034 02 0 051.00","SINGLE FAMILY","102  SHEPHERD HILLS DR, MADISON",13-08-30,129900,20130905-0093821,No,"ESTRADA, WALTER CATALAN","102  SHEPHERD HILLS DR, MADISON, TN",0.96,"GENERAL SERVICES DISTRICT",32000,95100,130200,1962,3,1,1,"102  SHEPHERD HILLS DR"," MADISON","102  SHEPHERD HILLS DR",MADISON,TN
31224,"034 03 0 012.00","SINGLE FAMILY","2112  PAULA DR, MADISON",15-05-08,236000,20150514-0044174,No,"EGAN, RUSSELL E. & REGINA A.","2112  PAULA DR, MADISON, TN",0.94,"GENERAL SERVICES DISTRICT",32000,159000,207000,1960,4,2,0,"2112  PAULA DR"," MADISON","2112  PAULA DR",MADISON,TN
51995,"034 03 0 013.00","SINGLE FAMILY","2110 PAULA  DR, MADISON",16-07-19,265000,20160722-0075628,No,"JORDAN, TIFFANY STAFFORD & ROBERT L. JR.","2110  PAULA DR, MADISON, TN",1.14,"GENERAL SERVICES DISTRICT",32000,129000,161000,1962,4,2,0,"2110 PAULA  DR"," MADISON","2110  PAULA DR",MADISON,TN
4542,"034 03 0 014.00","SINGLE FAMILY","2104  PAULA DR, MADISON",13-06-27,199500,20130628-0066797,No,"RUMBLEY, BRADLEY MATTHEW & WINDY M.","2104  PAULA DR, MADISON, TN",1.17,"GENERAL SERVICES DISTRICT",32000,161100,193100,1964,3,3,0,"2104  PAULA DR"," MADISON","2104  PAULA DR",MADISON,TN
33056,"034 03 0 016.00","SINGLE FAMILY","115  TWIN HILLS DR, MADISON",15-06-26,175000,20150630-0062610,No,"ZHENG, YING","115  TWIN HILLS DR, MADISON, TN",0.88,"GENERAL SERVICES DISTRICT",32000,134400,166400,1968,3,2,1,"115  TWIN HILLS DR"," MADISON","115  TWIN HILLS DR",MADISON,TN
14447,"034 03 0 032.00","SINGLE FAMILY","2016  PAULA DR, MADISON",14-04-16,184900,20140421-0032987,No,"HOWARD, KIRSTAN C.","2016  PAULA DR, MADISON, TN",1.01,"GENERAL SERVICES DISTRICT",28800,130000,169800,1974,4,2,0,"2016  PAULA DR"," MADISON","2016  PAULA DR",MADISON,TN
18397,"034 03 0 035.00","SINGLE FAMILY","119  SHEPHERD HILLS DR, MADISON",14-07-24,136000,20140728-0066701,No,"VENTURA, EDWIN A. & PATRICIA","119  SHEPHERD HILLS DR, MADISON, TN",1.04,"GENERAL SERVICES DISTRICT",32000,92800,150800,1959,2,1,0,"119  SHEPHERD HILLS DR"," MADISON","119  SHEPHERD HILLS DR",MADISON,TN
675,"034 03 0 044.00","SINGLE FAMILY","118  SHEPHERD HILLS DR, MADISON",13-02-06,70000,20130214-0015005,No,"MITCHELL, JAMES WAYNE","118  SHEPHERD HILLS DR, MADISON, TN",0.94,"GENERAL SERVICES DISTRICT",32000,90200,122200,1956,2,1,1,"118  SHEPHERD HILLS DR"," MADISON","118  SHEPHERD HILLS DR",MADISON,TN
51996,"034 03 0 049.00","SINGLE FAMILY","200 TWIN HILLS  DR, MADISON",16-07-22,135000,20160726-0076626,No,"SWINT, LAUREN E. & HALL, CHRISTOPHER M.","200  TWIN HILLS DR, MADISON, TN",1.1,"GENERAL SERVICES DISTRICT",32000,99200,131200,1967,3,1,1,"200 TWIN HILLS  DR"," MADISON","200  TWIN HILLS DR",MADISON,TN
48758,"034 03 0 052.00","SINGLE FAMILY","213 TWIN HILLS  DR, MADISON",16-05-23,175000,20160523-0051462,No,"WILSON, JOSHUA C. & CANDY F.","213  TWIN HILLS DR, MADISON, TN",1.26,"GENERAL SERVICES DISTRICT",32000,114100,146100,1959,3,2,0,"213 TWIN HILLS  DR"," MADISON","213  TWIN HILLS DR",MADISON,TN
18398,"034 03 0 056.00","SINGLE FAMILY","2105  PAULA DR, MADISON",14-07-24,144400,20140725-0066145,No,"TURCIOS, JUAN C. & MARY I.","2105  PAULA DR, MADISON, TN",1.01,"GENERAL SERVICES DISTRICT",32000,92700,134800,1963,3,2,0,"2105  PAULA DR"," MADISON","2105  PAULA DR",MADISON,TN
4543,"034 03 0 057.00","SINGLE FAMILY","2109  PAULA DR, MADISON",13-06-18,180900,20130625-0064975,No,"GAINER, WESLEY T.","2109  PAULA DR, MADISON, TN",0.98,"GENERAL SERVICES DISTRICT",32000,130300,162300,1963,3,2,1,"2109  PAULA DR"," MADISON","2109  PAULA DR",MADISON,TN
33057,"034 03 0 059.00","SINGLE FAMILY","2117  PAULA DR, MADISON",15-06-19,245000,20150619-0059074,No,"DILICK, JOHN MARK & ANNETTE A.","2117  PAULA DR, MADISON, TN",1.01,"GENERAL SERVICES DISTRICT",32000,170000,228300,1964,4,3,0,"2117  PAULA DR"," MADISON","2117  PAULA DR",MADISON,TN
36531,"034 03 0 059.00","SINGLE FAMILY","2117  PAULA DR, MADISON",15-08-13,245000,20150819-0083759,No,"DILICK, JOHN MARK & ANNETTE A.","2117  PAULA DR, MADISON, TN",1.01,"GENERAL SERVICES DISTRICT",32000,170000,228300,1964,4,3,0,"2117  PAULA DR"," MADISON","2117  PAULA DR",MADISON,TN
36532,"034 03 0 059.00","SINGLE FAMILY","2117  PAULA DR, MADISON",15-08-13,245000,"25015081- 008375",No,"DILICK, JOHN MARK & ANNETTE A.","2117  PAULA DR, MADISON, TN",1.01,"GENERAL SERVICES DISTRICT",32000,170000,228300,1964,4,3,0,"2117  PAULA DR"," MADISON","2117  PAULA DR",MADISON,TN
18399,"034 03 0 060.00","SINGLE FAMILY","2121  PAULA DR, MADISON",14-07-22,190000,20140723-0065335,No,"BARNETT, ROBERT F., JR. & DORIS","2121  PAULA DR, MADISON, TN",1.03,"GENERAL SERVICES DISTRICT",32000,122800,154800,1964,3,2,0,"2121  PAULA DR"," MADISON","2121  PAULA DR",MADISON,TN
4544,"034 03 0 065.00","SINGLE FAMILY","2136  E HILL DR, MADISON",13-06-21,140000,20130626-0065848,No,"STAUDER, MATTHEW J. & HEATER R.","2136  E HILL DR, MADISON, TN",0.96,"GENERAL SERVICES DISTRICT",32000,135800,167800,1965,4,2,0,"2136  E HILL DR"," MADISON","2136  E HILL DR",MADISON,TN
51997,"034 03 0 075.00","SINGLE FAMILY","2123 E HILL  DR, MADISON",16-07-20,150000,20160722-0075666,No,"WACHTER, MARK A. & LISA G.","2123  E HILL DR, MADISON, TN",0.96,"GENERAL SERVICES DISTRICT",32000,113300,147600,1965,3,2,0,"2123 E HILL  DR"," MADISON","2123  E HILL DR",MADISON,TN
19836,"034 03 0 076.00","SINGLE FAMILY","2125  E HILL DR, MADISON",14-08-25,160000,20140827-0078160,No,"DEWERFF, DAVID L. & CAROL C.","2125  E HILL DR, MADISON, TN",0.91,"GENERAL SERVICES DISTRICT",32000,115900,165200,1965,3,2,0,"2125  E HILL DR"," MADISON","2125  E HILL DR",MADISON,TN
15568,"034 03 0 122.00","ZERO LOT LINE","117  OAK PARK LN, MADISON",14-05-29,121000,20140530-0046597,No,"THOMAN, MARY LYNN","117  OAK PARK LN, MADISON, TN",0.46,"GENERAL SERVICES DISTRICT",15000,81300,96300,1986,3,2,0,"117  OAK PARK LN"," MADISON","117  OAK PARK LN",MADISON,TN
41952,"034 03 0 122.00","ZERO LOT LINE","117  OAK PARK LN, MADISON",15-12-01,148000,20151203-0122086,No,"THOMAN, MARY LYNN","117  OAK PARK LN, MADISON, TN",0.46,"GENERAL SERVICES DISTRICT",15000,81300,96300,1986,3,2,0,"117  OAK PARK LN"," MADISON","117  OAK PARK LN",MADISON,TN
14448,"034 03 0 123.00","ZERO LOT LINE","115  OAK PARK LN, MADISON",14-04-03,145000,20140408-0029177,No,"STOIAN, LUCICA","115  OAK PARK LN, MADISON, TN",0.49,"GENERAL SERVICES DISTRICT",15000,87800,102800,1986,3,2,0,"115  OAK PARK LN"," MADISON","115  OAK PARK LN",MADISON,TN
45321,"034 03 0 123.00","ZERO LOT LINE","115  OAK PARK LN, MADISON",16-03-17,151000,20160321-0026432,No,"STOIAN, LUCICA","115  OAK PARK LN, MADISON, TN",0.49,"GENERAL SERVICES DISTRICT",15000,87800,102800,1986,3,2,0,"115  OAK PARK LN"," MADISON","115  OAK PARK LN",MADISON,TN
18400,"034 03 0B 103.00","RESIDENTIAL CONDO","103  CHURCHILL XING, MADISON",14-07-24,79000,20140725-0066200,No,,,0,,0,0,0,0,0,0,0,"103  CHURCHILL XING"," MADISON",,,
13381,"034 03 0B 111.00","RESIDENTIAL CONDO","111  CHURCHILL XING, MADISON",14-03-18,79950,20140321-0023385,No,,,0,,0,0,0,0,0,0,0,"111  CHURCHILL XING"," MADISON",,,
25055,"034 03 0B 201.00","RESIDENTIAL CONDO","201  CHURCHILL XING, MADISON",14-12-05,81500,20141209-0112680,No,,,0,,0,0,0,0,0,0,0,"201  CHURCHILL XING"," MADISON",,,
33058,"034 03 0B 204.00","RESIDENTIAL CONDO","204  CHURCHILL XING, MADISON",15-06-17,67400,20150622-0059258,No,,,0,,0,0,0,0,0,0,0,"204  CHURCHILL XING"," MADISON",,,
36533,"034 03 0B 301.00","RESIDENTIAL CONDO","301  CHURCHILL XING, MADISON",15-08-03,140000,20150807-0078851,No,,,0,,0,0,0,0,0,0,0,"301  CHURCHILL XING"," MADISON",,,
45322,"034 03 0B 302.00","RESIDENTIAL CONDO","302  CHURCHILL XING, MADISON",16-03-15,134900,20160317-0025393,No,,,0,,0,0,0,0,0,0,0,"302  CHURCHILL XING"," MADISON",,,
39462,"034 03 0B 305.00","RESIDENTIAL CONDO","305  CHURCHILL XING, MADISON",15-10-23,125000,20151030-0110409,No,,,0,,0,0,0,0,0,0,0,"305  CHURCHILL XING"," MADISON",,,
41953,"034 03 0B 407.00","RESIDENTIAL CONDO","407  CHURCHILL XING, MADISON",15-12-22,96000,20151231-0131634,No,,,0,,0,0,0,0,0,0,0,"407  CHURCHILL XING"," MADISON",,,
7024,"034 03 0B 409.00","RESIDENTIAL CONDO","409  CHURCHILL XING, MADISON",13-08-02,84000,20130806-0081952,No,,,0,,0,0,0,0,0,0,0,"409  CHURCHILL XING"," MADISON",,,
53156,"034 03 0B 411.00","RESIDENTIAL CONDO","411 CHURCHILL  XING, MADISON",16-08-09,100000,20160811-0083489,No,,,0,,0,0,0,0,0,0,0,"411 CHURCHILL  XING"," MADISON",,,
54620,"034 03 0B 412.00","RESIDENTIAL CONDO","412 CHURCHILL  XING, MADISON",16-09-12,98000,20160916-0097787,No,,,0,,0,0,0,0,0,0,0,"412 CHURCHILL  XING"," MADISON",,,
34792,"034 03 0B 506.00","RESIDENTIAL CONDO","506  CHURCHILL XING, MADISON",15-07-22,87500,20150723-0072295,No,,,0,,0,0,0,0,0,0,0,"506  CHURCHILL XING"," MADISON",,,
45323,"034 03 0B 507.00","RESIDENTIAL CONDO","507  CHURCHILL XING, MADISON",16-03-30,96000,20160411-0034440,No,,,0,,0,0,0,0,0,0,0,"507  CHURCHILL XING"," MADISON",,,
54621,"034 03 0B 601.00","RESIDENTIAL CONDO","601 CHURCHILL  XING, MADISON",16-09-08,103500,20160913-0095928,No,,,0,,0,0,0,0,0,0,0,"601 CHURCHILL  XING"," MADISON",,,
53157,"034 03 0B 603.00","RESIDENTIAL CONDO","603 CHURCHILL  XING, MADISON",16-08-22,103500,20160826-0089579,No,,,0,,0,0,0,0,0,0,0,"603 CHURCHILL  XING"," MADISON",,,
40686,"034 03 0B 605.00","RESIDENTIAL CONDO","605  CHURCHILL XING, MADISON",15-11-02,98000,20151104-0112429,No,,,0,,0,0,0,0,0,0,0,"605  CHURCHILL XING"," MADISON",,,
9816,"034 03 0B 606.00","RESIDENTIAL CONDO","606  CHURCHILL XING, MADISON",13-11-05,80000,20131107-0115738,No,,,0,,0,0,0,0,0,0,0,"606  CHURCHILL XING"," MADISON",,,
56067,"034 03 0B 608.00","RESIDENTIAL CONDO","608 CHURCHILL  XING, MADISON",16-10-27,105000,20161031-0115010,No,,,0,,0,0,0,0,0,0,0,"608 CHURCHILL  XING"," MADISON",,,
14449,"034 03 0B 609.00","RESIDENTIAL CONDO","609  CHURCHILL XING, MADISON",14-04-30,82000,20140502-0037285,No,,,0,,0,0,0,0,0,0,0,"609  CHURCHILL XING"," MADISON",,,
676,"034 03 0B 610.00","RESIDENTIAL CONDO","610  CHURCHILL XING, MADISON",13-02-11,77000,20130214-0014932,No,,,0,,0,0,0,0,0,0,0,"610  CHURCHILL XING"," MADISON",,,
